url,No&Typeengines,NO ENGINES,AircraftType&reg,Year_of_Manufacture,Yr Manuf,AgeAircraft,AGE AIRCRAFT BAND,Date & Time,Time,TIME BAND,Date,SEASON,DAY OF WK,Year,Location,TYPE OF FLIGHT,NoCrew&Passengers,No of passengers,Injuries,INJURY CLASS,Aircraft Damage,DAMAGE CLASSIFICATION,PIC LICENCE,pic age,PIC AGE BAND,Total hrs,TOTAL HRS,Type Hrs,TYPE HRS,90 day Hrs,90 DAY HRS,28 day Hrs,28 DAY HRS
https://assets.digital.cabinet-office.gov.uk/media/5423005ced915d1371000a97/dft_avsafety_pdf_500851.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161 cherokee warrior ii, g-flen",1985,1985,12,2,6 november 1997 at approximately 1155,1155,0900-1159,06/11/1997,Autumn,Thu,1997,: in the sea 1.35 nm south of bournemouth,training/instruction,: crew - 1 - passengers - none,0,: crew - fatal - passengers - n/a,1,: aircraft destroyed,1,student,45,41-50,29,1,26,2,25,4,10,4
https://assets.digital.cabinet-office.gov.uk/media/542301a8e5274a1317000b4b/dft_avsafety_pdf_501032.pdf,1 lycoming o-360-a4a piston engine,1,": piper pa-28-180, g-avbs",1967,1967,30,4,1 november 1997 at 1121,1121,0900-1159,01/11/1997,Autumn,Sat,1997,": st mary's airport, isles of scilly",private,: crew - 1 - passengers - 3,3,: crew - none - passengers - none,4,": 
left wing skin and main spar disrupted by left landing gear 
leg collapse. stabilator partially detached from mountings. 
fuselage skin distorted. nose leg severed. aircraft 
repairable.",3,private pilot licence,47,41-50,130,2,60,3,14,3,5,3
https://assets.digital.cabinet-office.gov.uk/media/5422f0cbed915d1371000313/dft_avsafety_pdf_501595.pdf,2 continental tsio-360-eb1 piston engines,2,": piper pa-34-200t, g-bocg",1978,1978,19,2,31 october 1997 at 1604,1604,1500-1759,31/10/1997,Autumn,Fri,1997,": fairoaks airport, woking, surrey",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": propellers damaged and engines shock loaded, nose gear 
doors and nose-cone deformed and abraded",3,airline transport pilot licence,52,51-60,1670,4,400,5,22,4,5,3
https://assets.digital.cabinet-office.gov.uk/media/5422edf340f0b61342000191/dft_avsafety_pdf_500843.pdf,1 nsi subaru piston engine,1,": europa, g-bwcv",1995,1995,2,1,31 october 1997 at 1440,1440,1200-1459,31/10/1997,Autumn,Fri,1997,": near coxwold thirsk, yorkshire",private,: crew - 1 - passengers - none,0,: crew - minor - passengers - n/a,3,": major damage to airframe and engine except for cockpit area 
and left wing",3,private pilot licence,56,51-60,1001,4,39,2,15,3,9,3
https://assets.digital.cabinet-office.gov.uk/media/5422ebdbe5274a13140000c9/G-BWPG.pdf,1 lycoming o-235-l2a piston engine,1,": pierre robin hr200/120b, g-bwpg",1996,1996,1,1,29 october 1997 at approximately 1820,1820,1800-2359,29/10/1997,Autumn,Wed,1997,": in the cromarty firth off nigg yard, scotland",training/instruction,: crew - 2 passengers - none,0,: crew - 1 fatal passengers - n/a,1,: aircraft damaged beyond economic repair,2,airline transport pilot licence,49,41-50,8600,5,92,3,65,5,30,5
https://assets.digital.cabinet-office.gov.uk/media/542301b1ed915d1371000b53/dft_avsafety_pdf_500612.pdf,1 lycoming o-235-l2c piston engine,1,": piper pa-38-112, g-brsj",1981,1981,16,2,27 october 1997 at 1440,1440,1200-1459,27/10/1997,Autumn,Mon,1997,": mid-wales airport, welshpool, wales",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": nose landing gear collapsed, damage to propeller, engine 
and cowlings",3,private pilot licence,42,41-50,83,1,75,3,4,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/5422f2ffed915d1371000439/dft_avsafety_pdf_500604.pdf,1 lycoming o-360-a4m piston engine,1,": piper pa-28-181, g-bemw",1976,1976,21,3,21 october 1997 at 1230,1230,1200-1459,21/10/1997,Autumn,Tue,1997,": thruxton airfield, andover, hampshire",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": damage to left wing tip, leading edge and root area",3,private pilot licence,49,41-50,460,3,103,4,5,2,0,1
https://assets.digital.cabinet-office.gov.uk/media/5422ed00ed915d1371000141/dft_avsafety_pdf_500620.pdf,1 ivchenko vedeneyev m-14p piston engine,1,": yak-50, g-bwyk",1981,1981,16,2,18 october 1997 at 1050,1050,0900-1159,18/10/1997,Autumn,Sat,1997,": north weald airfield, essex",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": propeller broken and engine shock loaded. oil cooler cowl 
damaged",3,private pilot licence,37,31-40,635,4,2,1,50,4,4,2
https://assets.digital.cabinet-office.gov.uk/media/5422f40640f0b61346000515/dft_avsafety_pdf_500591.pdf,1 continental o-470-u piston engine,1,": cessna 182q, g-bhvp",1979,1979,18,2,18 october 1997 at 1440,1440,1200-1459,18/10/1997,Autumn,Sat,1997,": fenland airfield, lincolnshire",private,: crew - 1 - passengers - 2,2,: crew - none - passengers - 1 minor,3,: significant airframe and engine damage.,2,private pilot licence,42,41-50,219,2,10,2,5,2,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422ed1b40f0b61342000143/dft_avsafety_pdf_501585.pdf,1 continental tsio-520r piston engine,1,": cessna 210, zs-mob",1977,1977,20,3,17 october 1997 at 1430,1430,1200-1459,17/10/1997,Autumn,Fri,1997,": roserrow golf club, wadebridge, cornwall",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: bent propeller,3,airline transport pilot licence,34,31-40,7000,5,10,2,150,5,50,5
https://assets.digital.cabinet-office.gov.uk/media/5422f17fe5274a1317000391/dft_avsafety_pdf_500842.pdf,1 de havilland gipsy major 10mk.2 piston engine,1,": dhc-1 chipmunk 22a, g-arwb",1952,1952,45,5,17 october 1997 at 1323,1323,1200-1459,17/10/1997,Autumn,Fri,1997,": thruxton airfield, andover, hampshire",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": damage to left wing, left landing gear, tailplane and elevator",3,airline transport pilot licence,61,61-70,15036,5,1700,5,7,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/542304b040f0b61346000d2f/dft_avsafety_pdf_501034.pdf,1 lycoming o-320-e2d piston engine,1,": reims cessna f172m, g-ytwo",1976,1976,21,3,12 october 1997 at 1450,1450,1200-1459,12/10/1997,Autumn,Sun,1997,": cromer airfield, norfolk",private,: crew - 1 - passengers - 2,2,: crew - none - passengers - none,4,: substantial damage to aircraft,2,private pilot licence,49,41-50,167,2,25,2,12,3,4,2
https://assets.digital.cabinet-office.gov.uk/media/5422f925ed915d1374000725/dft_avsafety_pdf_500857.pdf,1 rotax 503 piston engine,1,": qac quickie 1, g-bwit",1986,1986,11,2,12 october 1997 at 1230,1230,1200-1459,12/10/1997,Autumn,Sun,1997,": coventry airport, west midlands",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: right canard and one propeller blade broken,3,private pilot licence,37,31-40,351,3,46,2,2,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/5422f64d40f0b61346000639/dft_avsafety_pdf_500125.pdf,2 continental io-360-c piston engines,2,": cessna f337f, g-azko",1971,1971,26,3,11 october 1997 at 0916,916,0900-1159,11/10/1997,Autumn,Sat,1997,": alderney airport, channel islands",private,: crew - 1 - passengers - 2,2,: crew - none - passengers - none,4,": damage to front propeller, landing gear doors, underside 
of fuselage and aerials",3,private pilot licence,59,51-60,2706,5,1500,5,40,4,6,3
https://assets.digital.cabinet-office.gov.uk/media/5422f6aced915d13740005eb/dft_avsafety_pdf_500614.pdf,1 pzl kalisz ai-14ra piston engine,1,": pzl-104 wilga 35a, g-bkwg",1982,1982,15,2,11 october 1997 at 1330,1330,1200-1459,11/10/1997,Autumn,Sat,1997,": dornoch airfield, sutherland, scotland",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: substantial damage to the left wing,2,private pilot licence,42,41-50,720,4,5,1,28,4,10,4
https://assets.digital.cabinet-office.gov.uk/media/5422f7bbe5274a13170006c3/dft_avsafety_pdf_500613.pdf,1 continental tsio-520-be1 piston engine,1,": piper pa-46-310p, g-micz",1985,1985,12,2,11 october 1997 at 1515,1515,1500-1759,11/10/1997,Autumn,Sat,1997,": fowlmere aerodrome, royston, herts",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": damage to nose landing gear and propeller; engine shock 
loaded",3,private pilot licence,49,41-50,855,4,300,4,40,4,26,5
https://assets.digital.cabinet-office.gov.uk/media/5422fb8440f0b613460008d9/dft_avsafety_pdf_500856.pdf,1 rotax 582 piston engine,1,": pulsar series i, g-btrf",1997,1997,0,1,5 october 1997 at 1417,1417,1200-1459,05/10/1997,Autumn,Sun,1997,: goodwood airfield,private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: left main landing gear wheel partially detached,3,private pilot licence,52,51-60,112,2,4,1,12,3,4,2
https://assets.digital.cabinet-office.gov.uk/media/5422eef940f0b61346000265/dft_avsafety_pdf_500609.pdf,1 lycoming o-235-l2c piston engine,1,": piper pa-38-112, g-bomo",1981,1981,16,2,2 october 1997 at 0815,815,0000-0859,02/10/1997,Autumn,Thu,1997,": mid-wales airport, welshpool, wales",training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: bent propeller and engine change,3,student,20,16-20,23,1,23,2,23,4,23,5
https://assets.digital.cabinet-office.gov.uk/media/5422ef3eed915d137400027d/dft_avsafety_pdf_500599.pdf,1 lycoming io-360-a3b6d piston engine,1,": mooney m20j, g-dess",1982,1982,15,2,1 october 1997 at 1024,1024,0900-1159,01/10/1997,Autumn,Wed,1997,": birmingham international airport, w midlands",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: damage to propeller and nose landing gear,3,private pilot licence,69,61-70,834,4,400,5,8,2,6,3
https://assets.digital.cabinet-office.gov.uk/media/5422effe40f0b61342000281/dft_avsafety_pdf_500595.pdf,1 lycoming o-320-e2g piston engine,1,": grumman aa-5a, g-bxhh",1976,1976,21,3,28 september 1997 at 1025,1025,0900-1159,28/09/1997,Autumn,Sun,1997,": biggin hill airport, kent",training/instruction,: crew - 2 - passengers - none,0,: crew - none - passengers - n/a,4,": failure of axle bolt, scraping of tyre",3,airline transport pilot licence,24,21-30,916,4,535,5,175,5,33,5
https://assets.digital.cabinet-office.gov.uk/media/5422f1f8e5274a13140003a7/dft_avsafety_pdf_500132.pdf,1 lycoming o-320-b2c piston engine,1,": piper pa-25 pawnee, g-atfr",1960,1960,37,4,28 september 1997 at 1443,1443,1200-1459,28/09/1997,Autumn,Sun,1997,": milfield gliding site near wooler, northumberland",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": minor damage to left wing, flaps and aileron horn",3,private pilot licence,49,41-50,358,3,40,2,28,4,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422eb1fed915d1374000057/dft_avsafety_pdf_501200.pdf,1 sportavia-limbach sl 1700-e piston engine,1,": fournier rf5b, g-bapa",1973,1973,24,3,26 september 1997 at 1413,1413,1200-1459,26/09/1997,Autumn,Fri,1997,": north weald airfield, essex",private,: crew - 1 - passengers - none,0,: crew - fatal - passengers - n/a,1,: aircraft destroyed,1,private pilot licence,72,70+,1046,4,62,3,11,3,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422f8c3ed915d13740006eb/dft_avsafety_pdf_500597.pdf,1 continental c90-12f piston engine,1,": luscombe 8f, g-aktm",1948,1948,49,5,21 september 1997 at 1410,1410,1200-1459,21/09/1997,Autumn,Sun,1997,": knocking farm strip, oswestry, shropshire",private,: crew - 1 - passengers - 1,1,: crew - serious - passengers - serious,2,: aircraft destroyed,1,private pilot licence,54,51-60,281,2,52,3,2,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/5422fd31e5274a13140008b5/dft_avsafety_pdf_500596.pdf,1 lycoming o-320-e2g piston engine,1,": gulfstream aa-5a, g-bgfg",1978,1978,19,2,21 september 1997 at 1834,1834,1800-2359,21/09/1997,Autumn,Sun,1997,": elstree aerodrome, hertfordshire",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: substantial damage to the right wing,2,private pilot licence,35,31-40,89,1,19,2,16,3,7,3
https://assets.digital.cabinet-office.gov.uk/media/5422eacb40f0b6134600001f/dft_avsafety_pdf_501578.pdf,1 lycoming o-320-a2b piston engine,1,": beagle b121 series 2, g-axdu",1969,1969,28,3,20 september 1997 at 1345,1345,1200-1459,20/09/1997,Autumn,Sat,1997,": north weald airfield, essex",private,: crew - 2 - passengers - none,0,: crew - 1 minor - passengers - n/a,3,": substantial damage to landing gear, wings and fuselage",2,airline transport pilot licence,53,51-60,1847,4,1550,5,93,5,35,5
https://assets.digital.cabinet-office.gov.uk/media/5422fa2640f0b613420006ff/dft_avsafety_pdf_500602.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161, g-boha",1978,1978,19,2,18 september 1997 at 1220,1220,1200-1459,18/09/1997,Autumn,Thu,1997,": bottesford, leicestershire",private,: crew - 2 - passengers - 1,1,: crew - none - passengers - none,4,": substantial to right wing, main spar and left landing gear",2,airline transport pilot licence,26,21-30,988,4,104,4,19,3,7,3
https://assets.digital.cabinet-office.gov.uk/media/5422fed540f0b613420008eb/dft_avsafety_pdf_501909.pdf,1 continental io-360-d30b piston engine,1,": pierre robin hr100/210 safari ii, g-mpwi",1973,1973,24,3,18 september 1997 at 1035,1035,0900-1159,18/09/1997,Autumn,Thu,1997,": dunkeswell aerodrome, devon",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": left landing gear leg detached, damage to left wing and 
nosewheel spat",3,private pilot licence,46,41-50,703,4,600,5,56,5,13,4
https://assets.digital.cabinet-office.gov.uk/media/54230232ed915d1371000b97/dft_avsafety_pdf_500598.pdf,1 de havilland gipsy major 10 mk 2 piston engine,1,": miles m3a falcon, g-aeeg",1936,1936,61,6,18 september 1997 at 1635,1635,1500-1759,18/09/1997,Autumn,Thu,1997,": thorncote green, bedfordshire",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": propeller broken and engine shock loaded. damage to left 
wing tip and right gear leg",3,private pilot licence,49,41-50,302,3,2,1,5,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422f413ed915d13740004b3/dft_avsafety_pdf_500589.pdf,1 lycoming o-235-l2c piston engine,1,": cessna 152, g-bmxa",1977,1977,20,3,18 september 1997 at 1445,1445,1200-1459,18/09/1997,Autumn,Thu,1997,": andrewsfield aerodrome, essex",training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: damage to nose landing gear and propeller,3,student,38,31-40,27,1,27,2,11,3,5,3
https://assets.digital.cabinet-office.gov.uk/media/5422f8c2e5274a131700073b/dft_avsafety_pdf_500606.pdf,1 lycoming o-235-l2c piston engine,1,": piper pa-38-112 tomahawk, g-boyt",1981,1981,16,2,17 september 1997 at 1600,1600,1500-1759,17/09/1997,Autumn,Wed,1997,": mid-wales airport, welshpool, wales",training/instruction,: crew - 1 - passengers - 1,1,: crew - none - passengers - minor,3,: right hand wing,3,private pilot licence,33,31-40,500,3,300,4,145,5,50,5
https://assets.digital.cabinet-office.gov.uk/media/5422fc2440f0b613420007b7/dft_avsafety_pdf_500601.pdf,1 lycoming o-320-e3d piston engine,1,": piper pa-28-140, g-brpl",1972,1972,25,3,17 september 1997 at 1204,1204,1200-1459,17/09/1997,Autumn,Wed,1997,": caernarfon airport, wales",training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": extensive damage to propeller, engine and nosewheel",2,student,21,21-30,82,1,12,2,11,3,5,3
https://assets.digital.cabinet-office.gov.uk/media/5423049140f0b61342000b89/dft_avsafety_pdf_500865.pdf,1 continental c90-12f piston engine,1,": sipa 903, g-bbbo",1951,1951,46,5,14 september 1997 at 1620,1620,1500-1759,14/09/1997,Autumn,Sun,1997,": gatts green farm, battle, sussex",private,: crew - 1 - passengers - 1,1,: crew - serious - passengers - serious,2,": 
broken propeller, engine shock-loaded, canopy frame and 
transparencies severely damaged, cockpit roll protection 
frame distorted and right wing tip damaged",2,private pilot licence,52,51-60,298,2,201,4,12,3,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422f4d2e5274a131700054d/dft_avsafety_pdf_500619.pdf,1 rolls-royce continental o-240-a piston engine,1,": squarecraft cavalier sa.102-5, g-bdkj",1977,1977,20,3,14 september 1997 at 1550,1550,1500-1759,14/09/1997,Autumn,Sun,1997,": gloucestershire airport, staverton",private,: crew - 2 - passengers - none,0,: crew - none - passengers - n/a,4,": severe damage to wing, nose gear and engine bearer",2,private pilot licence,62,61-70,949,4,1,1,13,3,3,2
https://assets.digital.cabinet-office.gov.uk/media/5423000fe5274a13140009f9/dft_avsafety_pdf_500600.pdf,1 lycoming io-540-c4b5 piston engine,1,": piper pa-23-250, g-esky",1971,1971,26,3,13 september 1997 at 1615,1615,1500-1759,13/09/1997,Autumn,Sat,1997,: guernsey airport,private,: crew - 1 - passengers - 3,3,: crew - none - passengers - none,4,: damage to both wings and nose area,3,private pilot licence,51,51-60,390,3,59,3,25,4,0,1
https://assets.digital.cabinet-office.gov.uk/media/5422fcf6e5274a1314000899/dft_avsafety_pdf_501917.pdf,1 continental o-200-a piston engine,1,": reims cessna fra150l (modified), g-bbxb",1974,1974,23,3,10 september 1997 at 1525,1525,1500-1759,10/09/1997,Autumn,Wed,1997,": sandtoft airport, south yorkshire",training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: damaged beyond economic repair,2,student,25,21-30,21,1,21,2,5,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422f8f1ed915d1374000709/dft_avsafety_pdf_500603.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161, g-bpom",1984,1984,13,2,5 september 1997 at 1712,1712,1500-1759,05/09/1997,Autumn,Fri,1997,: norwich airport,training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": propeller tips bent and engine shock loaded. damage to 
starboard leading edge and wing tip",3,student,65,61-70,89,1,42,2,30,4,12,4
https://assets.digital.cabinet-office.gov.uk/media/5422fd06ed915d137100090d/dft_avsafety_pdf_501902.pdf,1 lycoming o-235-l2c piston engine,1,": cessna a152, g-bhad",1978,1978,19,2,28 august 1997 at 1110,1110,0900-1159,28/08/1997,Summer,Thu,1997,": bettisfield park, whitchurch, shropshire",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: damage to propeller and spinner,3,private pilot licence,73,70+,105,2,105,4,5,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422fb7640f0b6134200076f/dft_avsafety_pdf_501906.pdf,1 lycoming o-360-a4k piston engine,1,": gulfstream aa-5b, g-tyga",1979,1979,18,2,26 august 1997 at 1120,1120,0900-1159,26/08/1997,Summer,Tue,1997,": lydd airport, kent",training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": damage to propeller, engine and landing gear",3,student,65,61-70,61,1,61,3,15,3,5,3
